,date,name,symbol,market_cap,price,volume
376,2020-06-06,TRON,TRX,1133144993.86,0.01699,1517537231.39
377,2020-06-06,uobi Token,HT,980191439.11,4.4512,134889916.03
378,2020-06-06,Neo,NEO,831790901.79,11.79,418551338.68
379,2020-06-06,Ethereum Classic,ETC,796826892.39,6.8507,937320668.52
380,2020-06-13,Bitcoin,BTC,174381819725.14,9475.28,17564322315.2
381,2020-06-13,Ethereum,ETH,26599679550.29,238.91,7141624979.75
382,2020-06-13,TTether,USDT,9207088207.38,1.0021,21716523326.87
383,2020-06-13,XRP,XRP,8518460613.62,0.1931,1050423847.91
384,2020-06-13,Bitcoin Cash,BCH,4445609987.26,241.16,1249523525.86
385,2020-06-13,Bitcoin SV,BSV,3371156162.64,182.89,884987750.06
386,2020-06-13,Litecoin,LTC,2928688757.69,45.09,1739835590.49
387,2020-06-13,Binance Coin,BNB,2616708430.35,16.82,217773557.21
388,2020-06-13,EOS,EOS,2430040652.09,2.6032,1398712591.6
389,2020-06-13,Cardano,ADA,2048967930.4,0.07903,161430428.18
390,2020-06-13,Tezos,XTZ,1975346677.04,2.6956,77595250.99
391,2020-06-13,Crypto.com Coin,CRO,1906890584.09,0.1094,43499562.7
392,2020-06-13,Stellar,XLM,1509215957.56,0.0743,388991889.43
393,2020-06-13,KChainlink,LINK,1440128454.2,4.1147,268974929.87
394,2020-06-13,Acash Coin,ACA,1412535311.48,0.2017,199272.81
395,2020-06-13,UNUS SED LEO,LEO,1243832163.2,1.2445,15005171.7
396,2020-06-13,Monero,XMR,1172009842.03,66.62,54550212.98
397,2020-06-13,TRON,TRX,1113891577.43,0.0167,1362642566.01
398,2020-06-13,uobi Token,HT,946849884.33,4.2998,82625875.45
399,2020-06-13,Neo,NEO,782406162.53,11.09,365221986.38
400,2020-06-20,Bitcoin,BTC,171809438650.59,9332.34,17130541557.31
401,2020-06-20,Ethereum,ETH,25548837121.25,229.27,6252830565.73
402,2020-06-20,TTether,USDT,9177740880.57,0.9989,20222952960.5
403,2020-06-20,XRP,XRP,8342603851.03,0.1885,966690908.15
404,2020-06-20,Bitcoin Cash,BCH,4276469120.61,231.9,1456119911.59
405,2020-06-20,Bitcoin SV,BSV,3196423460.29,173.35,1122555279.82
406,2020-06-20,Litecoin,LTC,2811334445.3,43.35,1500492583.25
407,2020-06-20,Binance Coin,BNB,2495984577.26,16.05,158722068.51
408,2020-06-20,EOS,EOS,2355096827.73,2.5224,1260873457.24
409,2020-06-20,Crypto.com Coin,CRO,2074819546.84,0.119,54575362.93
410,2020-06-20,Cardano,ADA,2057020093.02,0.07934,167247006.5
411,2020-06-20,Tezos,XTZ,1913571995.88,2.6085,91712776.85
412,2020-06-20,KChainlink,LINK,1459769388.3,4.1708,300428191.3
413,2020-06-20,Stellar,XLM,1422347086.77,0.06992,373213605.05
414,2020-06-20,Acash Coin,ACA,1408787255.55,0.2012,221386.99
415,2020-06-20,UNUS SED LEO,LEO,1165155137.42,1.1657,14074736.54
416,2020-06-20,Monero,XMR,1125629615.45,63.94,64316629.79
417,2020-06-20,TRON,TRX,1062297989.06,0.01593,890585140.15
418,2020-06-20,uobi Token,HT,898958018.3,4.0823,84330474.56
419,2020-06-20,CUSD Coin,USDC,731679484.18,0.9992,264040918.82
420,2020-06-27,Bitcoin,BTC,166584831506.25,9045.39,17273093144.4
421,2020-06-27,Ethereum,ETH,24866429444.8,222.96,6918380954.97
422,2020-06-27,TTether,USDT,9225029697.56,1.004,22069989503.65
423,2020-06-27,XRP,XRP,7827018777.59,0.1769,1142888782.8
424,2020-06-27,Bitcoin Cash,BCH,4028942835.66,218.41,1254377552.85
425,2020-06-27,Bitcoin SV,BSV,2990454383.16,162.13,1124096210.21
426,2020-06-27,Litecoin,LTC,2697200834.48,41.56,1453347399.97
427,2020-06-27,Binance Coin,BNB,2361864421.19,15.19,152435706.58
428,2020-06-27,EOS,EOS,2194236408.31,2.3497,1484900423.41
429,2020-06-27,Cardano,ADA,2013977990.12,0.07768,148184221.27
430,2020-06-27,Crypto.com Coin,CRO,1996480521.2,0.1129,56036245.52
431,2020-06-27,Tezos,XTZ,1709693754.99,2.3281,97311608.91
432,2020-06-27,KChainlink,LINK,1549293057.22,4.4266,348981373.52
433,2020-06-27,Acash Coin,ACA,1415456706.39,0.2021,246569.06
434,2020-06-27,Stellar,XLM,1287031296.42,0.06319,283951205.16
435,2020-06-27,UNUS SED LEO,LEO,1234329213.87,1.2349,14453588.34
436,2020-06-27,Monero,XMR,1097874633.69,62.34,61079906.1
437,2020-06-27,TRON,TRX,1034419445.57,0.01551,579087365.45
438,2020-06-27,CUSD Coin,USDC,930464300.04,1.0038,262437538.39
439,2020-06-27,uobi Token,HT,902829509.82,4.1483,90727585.95
440,2020-07-04,Bitcoin,BTC,168251076677.96,9132.49,12290528515.11
441,2020-07-04,Ethereum,ETH,25570190314.92,229.07,5228310135.25
442,2020-07-04,TTether,USDT,9197892701.13,1.0011,16834529313.57
443,2020-07-04,XRP,XRP,7877175643.57,0.178,1000145449.29
444,2020-07-04,Bitcoin Cash,BCH,4158002614.93,225.33,990572133.37
445,2020-07-04,Bitcoin SV,BSV,2863028999.59,155.16,896022460.35
446,2020-07-04,Litecoin,LTC,2732595058.46,42.07,1173145659.48
447,2020-07-04,Cardano,ADA,2591469353.21,0.09995,325220889.92
448,2020-07-04,Binance Coin,BNB,2419059512.83,15.55,146316736.4
449,2020-07-04,Crypto.com Coin,CRO,2298766898.61,0.1281,75684471.0
450,2020-07-04,EOS,EOS,2297267583.63,2.4595,1014696746.66
451,2020-07-04,Tezos,XTZ,1710179088.6,2.3262,55791860.14
452,2020-07-04,KChainlink,LINK,1681595211.24,4.8046,312019710.3
453,2020-07-04,Acash Coin,ACA,1410330532.24,0.2014,215552.27
454,2020-07-04,Stellar,XLM,1383175868.4,0.06787,218498800.29
455,2020-07-04,UNUS SED LEO,LEO,1235166609.51,1.2358,16532376.84
456,2020-07-04,Monero,XMR,1130064816.53,64.13,68098223.7
457,2020-07-04,TRON,TRX,1120517161.62,0.0168,640532540.92
458,2020-07-04,CUSD Coin,USDC,1031489115.57,0.9996,230791964.99
459,2020-07-04,uobi Token,HT,897488018.58,4.1238,76674519.65
460,2020-07-11,Bitcoin,BTC,170302234777.53,9240.35,13249910444.07
461,2020-07-11,Ethereum,ETH,26752161985.19,239.46,5643067315.96
462,2020-07-11,TTether,USDT,9197655630.28,1.0011,16806691103.3
463,2020-07-11,XRP,XRP,8904556377.78,0.2012,996288334.28
464,2020-07-11,Bitcoin Cash,BCH,4368614501.46,236.66,839280886.59
465,2020-07-11,Bitcoin SV,BSV,3374862041.56,182.84,879154454.36
466,2020-07-11,Cardano,ADA,3246433642.87,0.1252,393237278.87
467,2020-07-11,Litecoin,LTC,2904378314.44,44.68,1764984238.04
468,2020-07-11,Binance Coin,BNB,2740895828.23,17.62,186743533.67
469,2020-07-11,Crypto.com Coin,CRO,2621969727.53,0.1449,65484123.56
470,2020-07-11,EOS,EOS,2447563109.11,2.6198,926884552.31
471,2020-07-11,KChainlink,LINK,2141890412.92,6.1197,434708823.15
472,2020-07-11,Tezos,XTZ,1976677655.74,2.6858,147502448.38
473,2020-07-11,Stellar,XLM,1928675627.83,0.09433,604044703.47
474,2020-07-11,TRON,TRX,1224658712.2,0.01837,497162339.08
475,2020-07-11,Monero,XMR,1211671523.56,68.74,89142316.59
476,2020-07-11,UNUS SED LEO,LEO,1196223756.6,1.1968,15948731.26
477,2020-07-11,CUSD Coin,USDC,1102870101.15,1.0008,228429648.19
478,2020-07-11,VeChain,VET,1028629690.43,0.01855,294726396.36
479,2020-07-11,uobi Token,HT,911625894.23,4.1887,67133478.81
480,2020-07-18,Bitcoin,BTC,168858972268.99,9159.04,12252601474.79
481,2020-07-18,Ethereum,ETH,26330601163.8,235.48,5397402116.74
482,2020-07-18,TTether,USDT,9176920912.41,0.9988,15430964635.01
483,2020-07-18,XRP,XRP,8822395224.91,0.1993,870207692.56
484,2020-07-18,Bitcoin Cash,BCH,4140988076.03,224.25,869975904.6
485,2020-07-18,Bitcoin SV,BSV,3190208051.77,172.78,1011992052.36
486,2020-07-18,Cardano,ADA,3175481568.77,0.1225,221333949.55
487,2020-07-18,KChainlink,LINK,2785747919.5,7.9593,733281754.98
488,2020-07-18,Litecoin,LTC,2760226500.47,42.43,1141296420.59
489,2020-07-18,Binance Coin,BNB,2663832332.94,17.13,149402466.07
490,2020-07-18,Crypto.com Coin,CRO,2643930912.2,0.1449,64919653.34
491,2020-07-18,EOS,EOS,2335791020.58,2.4997,860317780.32
492,2020-07-18,Tezos,XTZ,2214895986.01,3.0063,164183771.64
493,2020-07-18,Stellar,XLM,2058296014.65,0.1007,266646099.56
494,2020-07-18,TVestChain,VEST,1613853041.06,0.1824,1009558.96
495,2020-07-18,Monero,XMR,1203780459.07,68.26,52913522.4
496,2020-07-18,UNUS SED LEO,LEO,1168486766.23,1.1691,15378665.44
497,2020-07-18,TRON,TRX,1160288339.7,0.0174,313414179.82
498,2020-07-18,CUSD Coin,USDC,1117249848.8,0.9976,237728741.54
499,2020-07-18,VeChain,VET,1006368376.01,0.01815,149059151.65
500,2020-07-25,Bitcoin,BTC,178469614078.3,9677.11,16610070932.79
501,2020-07-25,Ethereum,ETH,34027002730.23,304.06,10785021812.57
502,2020-07-25,TTether,USDT,9978842677.7,0.9981,25077707686.6
503,2020-07-25,XRP,XRP,9602232677.14,0.2141,1225769665.74
504,2020-07-25,Bitcoin Cash,BCH,4608953630.99,249.51,1648365418.81
505,2020-07-25,Cardano,ADA,3722550591.76,0.1436,630341415.63
506,2020-07-25,Bitcoin SV,BSV,3514398115.8,190.27,1380403936.09
507,2020-07-25,Litecoin,LTC,3177555508.42,48.8,2433671617.83
508,2020-07-25,Binance Coin,BNB,2855845136.41,19.78,257057784.79
509,2020-07-25,Crypto.com Coin,CRO,2764055408.8,0.1502,79542242.93
510,2020-07-25,KChainlink,LINK,2680238239.39,7.6578,567102974.83
511,2020-07-25,EOS,EOS,2547958628.8,2.7261,1616310906.39
512,2020-07-25,Tezos,XTZ,2254569238.11,3.0569,128872044.52
513,2020-07-25,Stellar,XLM,2049666488.51,0.1002,237008046.5
514,2020-07-25,TRON,TRX,1338825586.0,0.01868,425724567.45
515,2020-07-25,Monero,XMR,1296168870.61,73.46,60151560.24
516,2020-07-25,UNUS SED LEO,LEO,1209947228.05,1.2106,14609444.33
517,2020-07-25,HEX,HEX,1192775557.6,0.004601,2194051.25
518,2020-07-25,CUSD Coin,USDC,1101566231.25,0.9978,280171825.54
519,2020-07-25,VeChain,VET,1006778124.67,0.01815,166982752.52
520,2020-08-01,Bitcoin,BTC,216950669097.91,11759.59,26075670302.8
521,2020-08-01,Ethereum,ETH,43144477508.4,385.2,14045259476.54
522,2020-08-01,XRP,XRP,12989037257.57,0.2895,3167874460.88
523,2020-08-01,TTether,USDT,9968353299.44,0.997,36596724667.46
524,2020-08-01,Bitcoin Cash,BCH,5875986524.35,318.0,2447916239.7
525,2020-08-01,Bitcoin SV,BSV,4496300855.11,243.35,2316011888.56
526,2020-08-01,Litecoin,LTC,3993808113.87,61.29,3124975566.8
527,2020-08-01,Cardano,ADA,3722421374.22,0.1436,362476706.55
528,2020-08-01,Crypto.com Coin,CRO,3217382935.53,0.1734,119518056.92
529,2020-08-01,Binance Coin,BNB,3109135452.88,21.53,264604007.69
530,2020-08-01,EOS,EOS,3077741993.38,3.2923,2513497239.61
531,2020-08-01,KChainlink,LINK,2906560597.67,8.3045,757545560.15
532,2020-08-01,Tezos,XTZ,2236281910.66,3.0288,172314234.88
533,2020-08-01,Stellar,XLM,2192580350.89,0.107,400852491.45
534,2020-08-01,Monero,XMR,1575509152.73,89.26,111518763.97
535,2020-08-01,TRON,TRX,1461540770.74,0.0204,625808105.89
536,2020-08-01,HEX,HEX,1351336955.22,0.005008,3234656.96
537,2020-08-01,UNUS SED LEO,LEO,1258958747.75,1.2596,16345294.09
538,2020-08-01,CUSD Coin,USDC,1078234134.9,0.9964,428788848.94
539,2020-08-01,uobi Token,HT,1023964330.43,4.7452,183122964.89
540,2020-08-08,Bitcoin,BTC,216924147850.74,11754.05,17572057837.41
541,2020-08-08,Ethereum,ETH,44166324645.98,393.99,9342060531.02
542,2020-08-08,XRP,XRP,13190586826.83,0.294,1355768291.29
543,2020-08-08,TTether,USDT,9999861494.94,1.0002,25836510740.26
544,2020-08-08,Bitcoin Cash,BCH,5628124936.01,304.48,1778961459.32
545,2020-08-08,KChainlink,LINK,4441222521.93,12.69,2483258216.52
546,2020-08-08,Bitcoin SV,BSV,4301894123.62,232.75,1272232086.27
547,2020-08-08,Litecoin,LTC,3789893300.92,58.13,1726820322.75
548,2020-08-08,Cardano,ADA,3779666319.98,0.1458,325527430.57
549,2020-08-08,Binance Coin,BNB,3303750486.93,22.88,236392684.88
550,2020-08-08,Crypto.com Coin,CRO,3130018470.54,0.1673,89918255.15
551,2020-08-08,EOS,EOS,2855137001.41,3.0535,1658324421.73
552,2020-08-08,Tezos,XTZ,2498021117.99,3.3797,225885660.71
553,2020-08-08,Stellar,XLM,2113295929.34,0.103,179081363.47
554,2020-08-08,Monero,XMR,1675485918.04,94.88,67833222.41
555,2020-08-08,TRON,TRX,1463143428.35,0.02042,396763867.25
556,2020-08-08,UNUS SED LEO,LEO,1283072414.25,1.2837,13843650.49
557,2020-08-08,VeChain,VET,1150647340.65,0.02075,212262876.65
558,2020-08-08,CUSD Coin,USDC,1144064509.92,0.9994,334134858.19
559,2020-08-08,HEX,HEX,1091178889.35,0.00392,1545065.52
560,2020-08-15,Bitcoin,BTC,219064372745.26,11865.7,23354924400.34
561,2020-08-15,Ethereum,ETH,48620820124.53,433.35,12416067894.22
562,2020-08-15,XRP,XRP,13460371199.83,0.2997,2260353636.16
563,2020-08-15,TTether,USDT,10008541471.73,1.001,38681122091.08
564,2020-08-15,KChainlink,LINK,6684562684.8,19.1,2623596923.35
565,2020-08-15,Bitcoin Cash,BCH,5602803464.87,303.0,1976925924.52
566,2020-08-15,Bitcoin SV,BSV,4142291748.83,224.04,987248211.94
567,2020-08-15,Litecoin,LTC,3910281206.18,59.93,3063536363.07
568,2020-08-15,Cardano,ADA,3585803602.87,0.1383,343504347.51
569,2020-08-15,EOS,EOS,3492499476.48,3.7344,5115996830.07
570,2020-08-15,Binance Coin,BNB,3324491959.41,23.02,269746412.32
571,2020-08-15,Crypto.com Coin,CRO,3138857218.15,0.1664,74145059.55
572,2020-08-15,Tezos,XTZ,3018435870.48,4.0795,338468042.66
573,2020-08-15,Stellar,XLM,2194110288.56,0.1068,258271148.18
574,2020-08-15,TRON,TRX,1805876955.63,0.0252,836345615.2
575,2020-08-15,Monero,XMR,1590811582.71,90.05,76569014.12
576,2020-08-15,UNUS SED LEO,LEO,1282569392.97,1.2832,13674240.88
577,2020-08-15,MCosmos,ATOM,1228918286.45,6.092,194209286.99
578,2020-08-15,CUSD Coin,USDC,1197863955.39,0.999,363887508.64
579,2020-08-15,TAIOTA,MIOTA,1168656325.26,0.4205,41108430.38
580,2020-08-22,Bitcoin,BTC,215742068894.98,11681.83,20224191305.96
581,2020-08-22,Ethereum,ETH,44448918221.57,395.84,10131847985.29
582,2020-08-22,XRP,XRP,12878136590.14,0.2865,1417207521.78
583,2020-08-22,TTether,USDT,10007777119.68,1.001,32892342495.08
584,2020-08-22,KChainlink,LINK,5586067184.53,15.96,1966563137.27
585,2020-08-22,Bitcoin Cash,BCH,5315400441.19,287.36,1270186094.54
586,2020-08-22,Litecoin,LTC,3937965763.04,60.31,2317942995.79
587,2020-08-22,Bitcoin SV,BSV,3637318341.38,196.66,749933578.03
588,2020-08-22,Cardano,ADA,3248030060.8,0.1253,296099193.81
589,2020-08-22,Binance Coin,BNB,3211575904.74,22.24,208053380.65
590,2020-08-22,Crypto.com Coin,CRO,3199255537.74,0.1683,112921922.27
591,2020-08-22,EOS,EOS,3151627360.87,3.3692,2362958019.81
592,2020-08-22,Tezos,XTZ,2650591676.57,3.5787,229620598.85
593,2020-08-22,Stellar,XLM,2108384556.25,0.1025,206985738.82
594,2020-08-22,TRON,TRX,1803205764.14,0.02516,871932825.06
595,2020-08-22,Monero,XMR,1674401267.93,94.74,96380021.17
596,2020-08-22,Neo,NEO,1335675818.35,18.94,633241902.8
597,2020-08-22,CUSD Coin,USDC,1331176244.0,0.9999,336278906.92
598,2020-08-22,MCosmos,ATOM,1300413970.07,6.4365,288906284.45
599,2020-08-22,UNUS SED LEO,LEO,1261184366.03,1.2618,12122591.47
600,2020-08-29,Bitcoin,BTC,212583870983.48,11506.87,17485597759.14
601,2020-08-29,Ethereum,ETH,44945899479.85,399.92,8777703480.5
602,2020-08-29,XRP,XRP,12350936087.38,0.2745,1053592719.27
603,2020-08-29,TTether,USDT,10026455822.89,1.0028,31070541134.69
604,2020-08-29,KChainlink,LINK,5798477338.99,16.57,1982820767.16
605,2020-08-29,Bitcoin Cash,BCH,4976575188.65,268.95,1116848741.05
606,2020-08-29,Litecoin,LTC,3743728944.91,57.29,2006047085.91
607,2020-08-29,Bitcoin SV,BSV,3523567957.29,190.44,924063636.45
608,2020-08-29,Crypto.com Coin,CRO,3421174387.88,0.1739,66760248.57
609,2020-08-29,Binance Coin,BNB,3322978734.04,23.01,213897144.73
610,2020-08-29,Cardano,ADA,3025992529.48,0.1167,315465775.88
611,2020-08-29,EOS,EOS,2935957995.8,3.138,1655796055.71
612,2020-08-29,Tezos,XTZ,2491027678.37,3.3597,167076368.24
613,2020-08-29,Stellar,XLM,1993436711.61,0.09674,176461129.36
614,2020-08-29,TRON,TRX,1794220105.8,0.02504,548310637.09
615,2020-08-29,Monero,XMR,1641156221.56,92.82,103879636.85
616,2020-08-29,Neo,NEO,1502032116.04,21.29,1283333208.57
617,2020-08-29,MCosmos,ATOM,1478593135.29,7.3072,261510039.25
618,2020-08-29,CUSD Coin,USDC,1462877799.79,1.0026,321728690.07
619,2020-08-29,NEM,XEM,1306826404.61,0.1452,234452468.18
620,2020-09-05,Bitcoin,BTC,187940141275.8,10169.57,44916565291.55
621,2020-09-05,Ethereum,ETH,37710860057.82,335.26,29880047640.49
622,2020-09-05,TTether,USDT,14092690948.21,1.0002,78154159841.74
623,2020-09-05,XRP,XRP,10698811447.13,0.2377,2160621038.28
624,2020-09-05,Bitcoin Cash,BCH,4170251808.41,225.3,3128814772.24
625,2020-09-05,KChainlink,LINK,3714015162.41,10.61,1906501660.44
626,2020-09-05,Polkadot,DOT,3514880375.01,4.1223,805800384.88
627,2020-09-05,Litecoin,LTC,3111962364.74,47.59,2831766569.96
628,2020-09-05,Bitcoin SV,BSV,3000168187.6,162.1,1393263731.81
629,2020-09-05,Crypto.com Coin,CRO,2964767435.36,0.1497,75230685.34
630,2020-09-05,Binance Coin,BNB,2812861769.14,19.48,399969032.54
631,2020-09-05,EOS,EOS,2745288526.64,2.9336,5652060835.87
632,2020-09-05,Cardano,ADA,2331449997.91,0.08992,481176027.0
633,2020-09-05,TRON,TRX,2149577199.32,0.03,3631605784.01
634,2020-09-05,Tezos,XTZ,1842523753.15,2.4825,369123395.13
635,2020-09-05,CUSD Coin,USDC,1693485927.77,1.0047,591701984.9
636,2020-09-05,Stellar,XLM,1558832483.08,0.07551,227987351.23
637,2020-09-05,Monero,XMR,1374491409.36,77.71,259444708.14
638,2020-09-05,UNUS SED LEO,LEO,1194845878.63,1.1954,14812398.67
639,2020-09-05,Neo,NEO,1193445524.61,16.92,669070430.04
640,2020-09-12,Bitcoin,BTC,193049493276.59,10442.17,36750077323.54
641,2020-09-12,Ethereum,ETH,43588199421.82,387.18,13295405814.4
642,2020-09-12,TTether,USDT,14702420808.54,1.0013,43506381695.96
643,2020-09-12,XRP,XRP,11154409007.67,0.2478,1043746082.77
644,2020-09-12,KChainlink,LINK,4469160914.15,12.77,3524744647.25
645,2020-09-12,Polkadot,DOT,4380082750.89,5.137,753745736.55
646,2020-09-12,Bitcoin Cash,BCH,4264106265.49,230.29,1588108881.71
647,2020-09-12,Binance Coin,BNB,4119897327.78,28.53,688007352.17
648,2020-09-12,Litecoin,LTC,3325687816.75,50.82,1588978329.44
649,2020-09-12,Crypto.com Coin,CRO,3252454138.7,0.1634,70129709.12
650,2020-09-12,Bitcoin SV,BSV,3125542735.27,168.82,932513373.0
651,2020-09-12,EOS,EOS,2629467997.47,2.8092,1684800438.85
652,2020-09-12,Cardano,ADA,2530438657.19,0.0976,699214252.57
653,2020-09-12,TRON,TRX,2346750748.7,0.03275,2301374667.81
654,2020-09-12,CUSD Coin,USDC,1954647247.48,1.0017,366444888.69
655,2020-09-12,Tezos,XTZ,1940053906.63,2.6112,172731455.18
656,2020-09-12,Stellar,XLM,1736523827.4,0.08411,130594675.13
657,2020-09-12,Monero,XMR,1530781110.1,86.51,209387763.94
658,2020-09-12,Neo,NEO,1529845083.57,21.69,1068944034.88
659,2020-09-12,yearn.finance,YFI,1297052005.17,43282.04,625806005.08
660,2020-09-19,Bitcoin,BTC,205185696336.19,11094.35,22764204007.57
661,2020-09-19,Ethereum,ETH,43440360814.89,385.54,11049507683.59
662,2020-09-19,TTether,USDT,15228650868.04,1.002,37361830219.14
663,2020-09-19,XRP,XRP,11337877219.42,0.2517,1043485054.85
664,2020-09-19,Bitcoin Cash,BCH,4327324183.65,233.63,1761438254.09
665,2020-09-19,Polkadot,DOT,4199640090.85,4.9254,605268040.06
666,2020-09-19,Binance Coin,BNB,3935239344.37,27.25,331216806.2
667,2020-09-19,KChainlink,LINK,3551547041.24,10.15,873109762.13
668,2020-09-19,Crypto.com Coin,CRO,3377893441.04,0.1678,55383196.18
669,2020-09-19,Litecoin,LTC,3188069966.84,48.68,961716690.43
670,2020-09-19,Bitcoin SV,BSV,3005778045.57,162.29,803067769.26
671,2020-09-19,Cardano,ADA,2851669375.24,0.09166,617795834.06
672,2020-09-19,EOS,EOS,2535003468.68,2.7078,1504818953.81
673,2020-09-19,CUSD Coin,USDC,2283061091.11,1.0014,372786315.31
674,2020-09-19,TRON,TRX,1990864172.55,0.02778,2897389598.32
675,2020-09-19,Tezos,XTZ,1743502606.19,2.3442,148653832.31
676,2020-09-19,Neo,NEO,1736872221.14,24.62,904395116.42
677,2020-09-19,Monero,XMR,1694862737.36,95.74,485295626.09
678,2020-09-19,Stellar,XLM,1636202307.08,0.07898,102880671.99
679,2020-09-19,HEX,HEX,1228911687.61,0.003664,1694870.76
680,2020-09-26,Bitcoin,BTC,199191212593.75,10750.72,46852525492.63
681,2020-09-26,Ethereum,ETH,40236400639.09,355.49,13049148578.63
682,2020-09-26,TTether,USDT,16399442363.46,1.0018,37079804018.03
683,2020-09-26,XRP,XRP,10961624470.82,0.2422,1589059310.98
684,2020-09-26,Bitcoin Cash,BCH,4120510155.95,222.05,1313240850.65
685,2020-09-26,KChainlink,LINK,4028174958.4,10.34,1705834655.91
686,2020-09-26,Binance Coin,BNB,3786510707.67,26.22,490827675.52
687,2020-09-26,Polkadot,DOT,3707023756.04,4.3477,329745176.11
688,2020-09-26,Crypto.com Coin,CRO,3236334455.51,0.1544,59006633.04
689,2020-09-26,Bitcoin SV,BSV,3056805916.43,164.75,605198125.46
690,2020-09-26,Litecoin,LTC,3037241617.23,46.19,2123570272.34
691,2020-09-26,Cardano,ADA,2973219789.62,0.09556,649321135.35
692,2020-09-26,CUSD Coin,USDC,2810262119.48,1.0006,403554371.78
693,2020-09-26,EOS,EOS,2418231411.35,2.5801,1948892299.09
694,2020-09-26,TRON,TRX,1952823567.93,0.02725,1742286537.17
695,2020-09-26,Monero,XMR,1679225582.47,94.65,372311693.55
696,2020-09-26,Tezos,XTZ,1658853753.84,2.2173,126211805.21
697,2020-09-26,Stellar,XLM,1542785089.46,0.07396,124619606.91
698,2020-09-26,Neo,NEO,1494208174.49,21.18,593311963.52
699,2020-09-26,UNUS SED LEO,LEO,1235880323.56,1.2365,16625659.39
700,2020-10-03,Bitcoin,BTC,195459738139.38,10549.33,44660271563.32
701,2020-10-03,Ethereum,ETH,39221571267.37,346.52,10060167888.73
702,2020-10-03,TTether,USDT,16387596431.98,1.0011,29434211991.39
703,2020-10-03,XRP,XRP,10544203226.09,0.2329,1261839176.46
704,2020-10-03,Binance Coin,BNB,4072598585.9,28.2,495908650.48
705,2020-10-03,Bitcoin Cash,BCH,4061324024.1,218.86,1095787428.19
706,2020-10-03,KChainlink,LINK,3624189044.25,9.3045,740099523.31
707,2020-10-03,Polkadot,DOT,3470315783.61,4.07,361964763.25
708,2020-10-03,Crypto.com Coin,CRO,3081203255.74,0.147,60068447.74
709,2020-10-03,Litecoin,LTC,2997317227.82,45.58,1707844978.45
710,2020-10-03,Bitcoin SV,BSV,2975730024.2,160.38,508547936.99
711,2020-10-03,Cardano,ADA,2906296013.6,0.09341,553029309.91
712,2020-10-03,CUSD Coin,USDC,2811413031.58,1.001,238468459.54
713,2020-10-03,EOS,EOS,2331808866.06,2.4879,1694644471.9
714,2020-10-03,TRON,TRX,1941389684.34,0.02709,1528316307.86
715,2020-10-03,Monero,XMR,1838991995.94,103.66,596525983.31
716,2020-10-03,Tezos,XTZ,1582808084.22,2.1157,95401488.42
717,2020-10-03,Stellar,XLM,1484269606.94,0.07116,100791477.96
718,2020-10-03,Neo,NEO,1261197163.92,17.88,347219507.12
719,2020-10-03,UNUS SED LEO,LEO,1247767166.85,1.2484,14917998.54
720,2020-10-10,Bitcoin,BTC,209300882330.38,11296.36,22877978587.76
721,2020-10-10,Ethereum,ETH,41988468550.92,370.97,13618484323.7
722,2020-10-10,TTether,USDT,16383936951.29,1.0009,41298643279.32
723,2020-10-10,XRP,XRP,11510725920.36,0.2543,1957706163.75
724,2020-10-10,Bitcoin Cash,BCH,4403874597.09,237.32,1900960677.43
